time,res_0,res_1,res_2,res_3,res_4,res_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5,qd_raw_0,qd_raw_1,qd_raw_2,qd_raw_3,qd_raw_4,qd_raw_5,qd_smooth_0,qd_smooth_1,qd_smooth_2,qd_smooth_3,qd_smooth_4,qd_smooth_5
5.41518,3.06234,-0.616007,-0.368767,-0.212795,1.31009,-0.994797,5.90912,4.46687,0.908845,0.942222,-3.47559,-0.0789769,-0.0325405,-0.0794768,-0.036898,-0.014237,0.0207004,-0.000152735,-0.931754,7.11154,2.13366,-3.50176,4.53117,5.00514,-0.0020944,0.201062,0.387463,-0.335103,0.152891,0.890118,-0.00497075,0.216889,0.413967,-0.357353,0.155013,0.900662
5.42024,3.08293,-0.601645,-0.365284,-0.200319,1.29012,-0.978569,5.91782,4.45347,0.896724,0.933087,-3.48453,-0.0791179,-0.0318363,-0.0773305,-0.0356244,-0.013767,0.0205786,-0.000131265,-0.761658,7.11205,2.12347,-3.48711,4.52137,5.01372,-0.0020944,0.217817,0.387463,-0.326726,0.146608,0.913156,-0.00427611,0.217113,0.407566,-0.349957,0.152983,0.903679
5.42516,3.10776,-0.586269,-0.365901,-0.185619,1.27781,-0.971119,5.92364,4.44451,0.888503,0.927805,-3.49039,-0.0788926,-0.0307043,-0.0767826,-0.0358774,-0.0138123,0.0197399,-0.000175312,-0.756465,7.10788,2.12143,-3.49973,4.51888,5.01727,-0.00418879,0.20944,0.402124,-0.376991,0.150796,0.908968,-0.00425552,0.215304,0.406283,-0.356332,0.152467,0.904926
5.43031,3.13892,-0.566979,-0.369184,-0.166823,1.27194,-0.971303,5.92364,4.44451,0.888503,0.927805,-3.49039,-0.0788926,-0.029883,-0.0764455,-0.036095,-0.0138449,0.0190758,-0.000204713,-0.752341,7.10457,2.11981,-3.50975,4.51691,5.02008,-0.00418879,0.20944,0.402124,-0.376991,0.150796,0.908968,-0.00423919,0.213869,0.405265,-0.361386,0.152058,0.905915
5.43521,3.1748,-0.540175,-0.36619,-0.142148,1.26598,-0.973493,5.93518,4.42608,0.871634,0.91803,-3.50228,-0.0781223,-0.0302438,-0.0727336,-0.0333195,-0.0129519,0.0198156,-0.000125537,-0.622173,7.09647,2.11157,-3.46426,4.49405,4.98845,-0.0020944,0.198968,0.383274,-0.263894,0.131947,0.858702,-0.00373403,0.210359,0.400086,-0.338423,0.147322,0.894795
5.4402,3.21539,-0.521713,-0.366999,-0.130134,1.2617,-0.974984,5.94334,4.4124,0.859128,0.908738,-3.51094,-0.0784506,-0.0287479,-0.0710169,-0.0330901,-0.0128348,0.0186046,-0.000170223,-0.381548,7.07984,2.10678,-3.46467,4.49082,4.92988,0,0.180118,0.387463,-0.339292,0.144513,0.808436,-0.0028436,0.203148,0.397076,-0.338631,0.146652,0.874202
5.4453,3.26123,-0.509845,-0.363785,-0.122753,1.25745,-0.961366,5.94879,4.40403,0.851478,0.904512,-3.51646,-0.0779445,-0.0288342,-0.0687761,-0.0315815,-0.0123464,0.0188601,-0.000132375,-0.330794,7.07632,2.09415,-3.43273,4.48585,4.82222,-0.0020944,0.196873,0.364425,-0.272271,0.142419,0.718378,-0.0026616,0.201624,0.389144,-0.322511,0.145624,0.836349
5.45016,3.30002,-0.494928,-0.358335,-0.112636,1.2585,-0.959196,5.95556,4.39219,0.840543,0.897888,-3.52254,-0.0779923,-0.0296248,-0.067009,-0.029823,-0.0117495,0.0198462,-5.4398e-05,-0.0112382,7.08393,2.09431,-3.4143,4.45859,4.81619,0.0020944,0.215723,0.389557,-0.282743,0.121475,0.827286,-0.00154909,0.204922,0.389241,-0.313208,0.139975,0.834229
5.45519,3.3288,-0.485654,-0.346903,-0.110188,1.26143,-0.976096,5.96092,4.38391,0.832959,0.891463,-3.52899,-0.0778492,-0.0294484,-0.0677075,-0.0302725,-0.0119204,0.0197369,-7.65703e-05,0.848516,7.08179,2.09683,-3.41276,4.47112,4.8586,0.010472,0.201062,0.395841,-0.30997,0.150796,0.896401,0.00133416,0.203996,0.390824,-0.312432,0.14257,0.849141
5.46022,3.35218,-0.481449,-0.330378,-0.115006,1.26622,-1.01047,5.96092,4.38391,0.832959,0.891463,-3.52899,-0.0778492,-0.0293842,-0.0683345,-0.0306331,-0.0120522,0.0196508,-8.91052e-05,1.4683,7.08017,2.09874,-3.41159,4.48065,4.89088,0.010472,0.201062,0.395841,-0.30997,0.150796,0.896401,0.00352832,0.203291,0.392028,-0.311841,0.144546,0.860489
5.46518,3.36233,-0.474422,-0.314459,-0.123449,1.27196,-1.04142,5.97248,4.36549,0.815887,0.87974,-3.54074,-0.0772823,-0.0304177,-0.0690471,-0.0304848,-0.0120597,0.0205768,-6.55949e-05,2.39141,7.08584,2.11207,-3.40973,4.47341,4.91232,0.020944,0.213628,0.427257,-0.307876,0.13823,0.892212,0.0076669,0.205748,0.4004,-0.310899,0.143045,0.868028
5.47027,3.36498,-0.475267,-0.30185,-0.136989,1.27618,-1.06887,5.97871,4.35525,0.806208,0.874193,-3.54684,-0.0766024,-0.0288952,-0.0666771,-0.0293555,-0.0115825,0.019794,-7.0447e-05,3.00398,7.08673,2.10142,-3.40526,4.45798,4.94631,0.0272271,0.207345,0.372802,-0.301593,0.129852,0.917345,0.0124074,0.206135,0.393712,-0.308643,0.139848,0.87998
5.47522,3.35961,-0.475597,-0.290771,-0.153172,1.28587,-1.09346,5.98546,4.34373,0.795117,0.866777,-3.55373,-0.0764998,-0.0291113,-0.0658668,-0.0284186,-0.0112407,0.020302,-3.09646e-05,3.30338,7.09771,2.10064,-3.39702,4.44413,4.94185,0.0335103,0.226195,0.391652,-0.291121,0.127758,0.873363,0.0174156,0.210896,0.393223,-0.304485,0.136979,0.878409
5.48027,3.34756,-0.480192,-0.282923,-0.178984,1.30067,-1.11256,5.98927,4.33674,0.788131,0.862677,-3.55776,-0.0762601,-0.0279615,-0.0649416,-0.0280985,-0.0110572,0.0196528,-4.63773e-05,3.45345,7.10272,2.09522,-3.40164,4.43828,4.95561,0.0439823,0.219911,0.379086,-0.314159,0.131947,0.898495,0.0238163,0.213068,0.389817,-0.306816,0.135766,0.883249
5.4853,3.33604,-0.490177,-0.285373,-0.20814,1.32464,-1.12747,5.99644,4.32505,0.776824,0.855777,-3.56387,-0.0760938,-0.0271534,-0.0633074,-0.0270995,-0.0106645,0.0193451,-3.44752e-05,3.50597,7.10303,2.08952,-3.39119,4.42658,4.97889,0.0460767,0.213628,0.374897,-0.284838,0.125664,0.917345,0.0291589,0.213202,0.386236,-0.301541,0.133342,0.891432
5.49025,3.32371,-0.50498,-0.282664,-0.232753,1.34928,-1.13625,6.00217,4.31397,0.765877,0.847575,-3.57071,-0.0760609,-0.0271178,-0.0623828,-0.0261938,-0.0103421,0.0195594,-6.90551e-06,3.54018,7.10212,2.09315,-3.37939,4.41297,5.01337,0.0544543,0.211534,0.395841,-0.27646,0.121475,0.942478,0.035166,0.212806,0.388517,-0.295585,0.130523,0.903554
5.49527,3.31368,-0.51127,-0.274342,-0.260364,1.37599,-1.14384,6.00742,4.30452,0.756427,0.841472,-3.57604,-0.0758842,-0.0277278,-0.0614499,-0.0250384,-0.00994815,0.020259,4.47183e-05,3.55826,7.10489,2.10074,-3.37031,4.38799,5.01848,0.0523599,0.217817,0.408407,-0.27646,0.108909,0.911062,0.0392845,0.214006,0.393281,-0.291004,0.125346,0.905353
5.50023,3.30171,-0.519004,-0.265993,-0.289239,1.39831,-1.14815,6.01262,4.29492,0.747031,0.835035,-3.58126,-0.075737,-0.0267658,-0.0593848,-0.0240055,-0.00952108,0.0197633,5.26183e-05,3.56879,7.10468,2.09458,-3.36938,4.36673,5.00535,0.0502655,0.213628,0.376991,-0.289027,0.106814,0.885929,0.0418938,0.213917,0.38941,-0.290534,0.120943,0.900737
5.50518,3.28459,-0.529125,-0.257042,-0.316405,1.41835,-1.15432,6.01802,4.28499,0.737204,0.829474,-3.58658,-0.0750812,-0.0263173,-0.058497,-0.023385,-0.00925134,0.0197481,6.42961e-05,3.58036,7.11484,2.09226,-3.37557,4.35055,5.02081,0.0544543,0.232478,0.383274,-0.303687,0.106814,0.923628,0.044875,0.218322,0.387954,-0.293656,0.117589,0.90617
5.51019,3.26758,-0.530544,-0.243029,-0.339841,1.43829,-1.1656,6.02219,4.27658,0.728439,0.824254,-3.5912,-0.0747291,-0.0263961,-0.0581916,-0.0228414,-0.00905187,0.0200808,8.66234e-05,3.59662,7.12267,2.09047,-3.3674,4.34535,5.02414,0.0628319,0.232478,0.383274,-0.27646,0.113097,0.911062,0.0491768,0.221713,0.386833,-0.289536,0.116513,0.907342
5.51521,3.25183,-0.537722,-0.228021,-0.362203,1.46027,-1.16977,6.02652,4.26815,0.719879,0.818066,-3.59599,-0.0744389,-0.0265246,-0.0573137,-0.022068,-0.00879064,0.0202847,0.000108647,3.6088,7.11936,2.09151,-3.35424,4.33414,5.00384,0.0628319,0.215723,0.389557,-0.261799,0.106814,0.877552,0.0524485,0.220278,0.387486,-0.282891,0.114189,0.900204
5.52025,3.23342,-0.543194,-0.21393,-0.384292,1.48012,-1.17758,6.03268,4.25644,0.707902,0.810456,-3.60168,-0.0742905,-0.0259789,-0.0555813,-0.0207974,-0.00830384,0.020258,0.000139037,3.6255,7.12264,2.08188,-3.3352,4.32071,5.00267,0.0712094,0.226195,0.36233,-0.24295,0.102625,0.898495,0.0569633,0.221702,0.381432,-0.273279,0.111406,0.899793
5.52521,3.22314,-0.550899,-0.204451,-0.397715,1.49859,-1.18072,6.03699,4.24871,0.69997,0.804072,-3.60677,-0.0740498,-0.0261033,-0.0542508,-0.0196416,-0.00789669,0.0205571,0.000176079,3.63982,7.12166,2.0802,-3.31698,4.30343,4.96358,0.0733038,0.219911,0.376991,-0.234572,0.0963422,0.841947,0.0608452,0.221276,0.380377,-0.264084,0.107828,0.886051
5.53021,3.21632,-0.569116,-0.198395,-0.408141,1.51255,-1.17795,6.0399,4.24276,0.693847,0.801089,-3.60998,-0.0732092,-0.0261379,-0.0531255,-0.0189015,-0.00766214,0.0205371,0.000186343,3.64893,7.11052,2.08369,-3.305,4.28778,4.93362,0.0712094,0.201062,0.389557,-0.238761,0.0942478,0.841947,0.0633207,0.216448,0.38257,-0.258035,0.104584,0.875517
5.53531,3.21038,-0.574478,-0.190431,-0.421521,1.5244,-1.17786,6.04556,4.23152,0.682247,0.791881,-3.61612,-0.0734891,-0.0263507,-0.0533531,-0.0186533,-0.00758175,0.0209237,0.000203668,3.66534,7.11715,2.08072,-3.29169,4.29285,4.91912,0.0816814,0.228289,0.374897,-0.230383,0.108909,0.854513,0.0677791,0.219324,0.380707,-0.251321,0.105634,0.870417
5.54022,3.20591,-0.593864,-0.191208,-0.432148,1.53631,-1.17768,6.05006,4.2213,0.671505,0.785249,-3.62129,-0.0731356,-0.0254932,-0.051172,-0.017559,-0.00716969,0.0203877,0.000209451,3.67195,7.10608,2.0754,-3.27898,4.27274,4.9239,0.0753982,0.198968,0.366519,-0.2241,0.0879646,0.877552,0.0695757,0.214524,0.377361,-0.244902,0.101468,0.872099
5.54521,3.19955,-0.614878,-0.189245,-0.438656,1.54757,-1.18075,6.05334,4.2145,0.664441,0.780643,-3.62481,-0.0729374,-0.0264462,-0.0513559,-0.0166999,-0.00687599,0.021606,0.000271704,3.67338,7.12172,2.07208,-3.25728,4.26925,4.96596,0.0712094,0.24295,0.368614,-0.198968,0.0984366,0.9341,0.0699653,0.221303,0.375275,-0.233947,0.100745,0.886886
5.55016,3.18474,-0.627561,-0.190754,-0.445465,1.57012,-1.18687,6.05774,4.2058,0.655509,0.775249,-3.62931,-0.0722605,-0.0266576,-0.0512757,-0.0164349,-0.00679543,0.0218997,0.000280609,3.6763,7.1244,2.07035,-3.2487,4.269,4.96248,0.0733038,0.226195,0.370708,-0.215723,0.100531,0.88174,0.0707583,0.222465,0.37419,-0.229619,0.100694,0.885664
5.5552,3.16213,-0.632987,-0.195225,-0.453169,1.60351,-1.1958,6.05774,4.2058,0.655509,0.775249,-3.62931,-0.0722605,-0.0268049,-0.0512531,-0.0162351,-0.00672708,0.0220961,0.000292954,3.67855,7.12647,2.06902,-3.24208,4.26881,4.9598,0.0733038,0.226195,0.370708,-0.215723,0.100531,0.88174,0.07137,0.223361,0.373353,-0.226279,0.100655,0.884721
5.56016,3.1371,-0.648006,-0.203325,-0.459183,1.6385,-1.20147,6.06584,4.18802,0.636922,0.763158,-3.63783,-0.0717501,-0.0258224,-0.0500096,-0.0156929,-0.0065092,0.0215039,0.000278905,3.70039,7.12113,2.06326,-3.23316,4.26146,4.95495,0.0963422,0.213628,0.358142,-0.207345,0.0942478,0.877552,0.0773084,0.221047,0.369736,-0.221777,0.0991312,0.883016
5.56523,3.10813,-0.670248,-0.213569,-0.464225,1.67689,-1.20429,6.06584,4.18802,0.636922,0.763158,-3.63783,-0.0717501,-0.0250419,-0.0491285,-0.0152911,-0.00633772,0.0209998,0.000275027,3.7173,7.117,2.0588,-3.22626,4.25577,4.9512,0.0963422,0.213628,0.358142,-0.207345,0.0942478,0.877552,0.0819061,0.219255,0.366935,-0.218291,0.0979516,0.881696
5.57031,3.07428,-0.693263,-0.224309,-0.470057,1.71479,-1.20431,6.0708,4.17795,0.626149,0.75652,-3.64232,-0.0715637,-0.024991,-0.0484319,-0.0148044,-0.00615074,0.0210561,0.000287011,3.7227,7.11736,2.06268,-3.23205,4.23677,4.95411,0.0879646,0.219911,0.376991,-0.230383,0.0816814,0.885929,0.0833719,0.219414,0.369368,-0.221216,0.0940152,0.88272
5.57522,3.04429,-0.72107,-0.23328,-0.477277,1.74551,-1.20019,6.07304,4.17088,0.618576,0.751766,-3.64584,-0.0710603,-0.0239905,-0.0471973,-0.014157,-0.00586713,0.020508,0.000285236,3.74845,7.11649,2.06082,-3.23438,4.21798,4.96047,0.113097,0.217817,0.364425,-0.226195,0.0774926,0.892212,0.0903742,0.219038,0.368204,-0.222389,0.090123,0.884956
5.58024,3.01542,-0.746369,-0.234418,-0.483579,1.77206,-1.19392,6.07811,4.15824,0.605103,0.743562,-3.65084,-0.0708813,-0.0238363,-0.0461639,-0.0134004,-0.00557617,0.0205937,0.000305171,3.74817,7.11698,2.05938,-3.23021,4.20094,4.98828,0.090059,0.219911,0.364425,-0.213628,0.0753982,0.925723,0.0902986,0.219247,0.367297,-0.220288,0.0865914,0.894734
5.58521,2.98709,-0.766028,-0.236385,-0.484931,1.79292,-1.18768,6.08176,4.15078,0.597148,0.737447,-3.65493,-0.0705246,-0.0227154,-0.044543,-0.0126829,-0.00525389,0.0199686,0.000303347,3.75712,7.11619,2.05274,-3.23201,4.18328,5.01492,0.100531,0.217817,0.349764,-0.2241,0.0712094,0.9341,0.092733,0.218907,0.363126,-0.221195,0.0829318,0.9041
5.59022,2.95251,-0.783604,-0.241282,-0.485761,1.81115,-1.18718,6.08579,4.1412,0.587116,0.732056,-3.65903,-0.0697491,-0.022878,-0.0443147,-0.0122349,-0.00508749,0.0203295,0.000321277,3.76215,7.12485,2.04605,-3.22046,4.18183,4.98397,0.0984366,0.234572,0.345575,-0.196873,0.0816814,0.858702,0.0941,0.222662,0.358919,-0.215366,0.0826321,0.893219
5.59529,2.91789,-0.788919,-0.237519,-0.48756,1.82949,-1.18505,6.08918,4.13259,0.577779,0.725954,-3.66284,-0.0695432,-0.0239786,-0.0446988,-0.0114709,-0.00485162,0.0215148,0.000376491,3.76972,7.13149,2.05057,-3.1986,4.1734,5.01491,0.102625,0.234572,0.370708,-0.169646,0.0753982,0.938289,0.0961575,0.225536,0.361764,-0.204332,0.0808863,0.904096
5.60024,2.88786,-0.803286,-0.228213,-0.486406,1.8458,-1.18496,6.0926,4.123,0.567134,0.718408,-3.66691,-0.0696728,-0.0237466,-0.0442269,-0.011048,-0.00472183,0.0213819,0.000380449,3.79547,7.12382,2.05,-3.18229,4.16712,4.97012,0.125664,0.211534,0.360236,-0.169646,0.0753982,0.837758,0.103161,0.222213,0.361402,-0.196099,0.0795837,0.888351
5.60523,2.86422,-0.824155,-0.226077,-0.488229,1.86182,-1.17962,6.09562,4.11465,0.557787,0.713174,-3.67039,-0.0691502,-0.0225101,-0.0428104,-0.0107206,-0.00455772,0.020516,0.000357586,3.80052,7.1214,2.03443,-3.17473,4.16712,4.93861,0.108909,0.217817,0.320442,-0.180118,0.079587,0.841947,0.104533,0.221163,0.351622,-0.192283,0.0795845,0.877271
5.61023,2.83839,-0.839462,-0.231051,-0.488054,1.88153,-1.18215,6.09881,4.10613,0.548492,0.707457,-3.67362,-0.0690007,-0.0219966,-0.0421807,-0.0104559,-0.00443518,0.0202369,0.000354221,3.80804,7.12302,2.02895,-3.17393,4.16229,4.92742,0.113097,0.2241,0.337198,-0.19059,0.0753982,0.860796,0.106578,0.221865,0.348177,-0.191879,0.0785848,0.873337
5.61522,2.80602,-0.855668,-0.229368,-0.493063,1.8991,-1.17873,6.10238,4.09813,0.539944,0.701857,-3.67746,-0.0684437,-0.0221655,-0.041407,-0.0096593,-0.00413728,0.020595,0.000383632,3.80825,7.12656,2.02637,-3.16341,4.14654,4.92174,0.106814,0.228289,0.341386,-0.169646,0.0649262,0.864985,0.106635,0.2234,0.346555,-0.186567,0.0753213,0.871341
5.62032,2.76824,-0.865922,-0.228016,-0.499404,1.91477,-1.17154,6.10536,4.0899,0.530897,0.696058,-3.68074,-0.0680437,-0.0217471,-0.0407643,-0.00877415,-0.00375122,0.0208664,0.000418135,3.81776,7.14103,2.0187,-3.15527,4.13436,4.98966,0.117286,0.249233,0.326726,-0.169646,0.0649262,0.969705,0.109221,0.229671,0.341741,-0.182459,0.0727978,0.89522
5.6252,2.72793,-0.862268,-0.218341,-0.503831,1.9287,-1.16968,6.10891,4.08079,0.521114,0.690388,-3.68427,-0.0674046,-0.0225666,-0.0411192,-0.00820078,-0.00356921,0.0217549,0.000456595,3.83195,7.14708,2.02561,-3.1464,4.1207,4.98346,0.125664,0.240855,0.360236,-0.163363,0.0607375,0.885929,0.113078,0.232295,0.34608,-0.177979,0.0699685,0.893041
5.63019,2.69086,-0.862836,-0.211456,-0.510896,1.94029,-1.16532,6.11174,4.07285,0.512329,0.684485,-3.68731,-0.0673726,-0.0215046,-0.040123,-0.00787466,-0.00340967,0.0210792,0.000444556,3.84851,7.14487,2.01905,-3.14642,4.11248,4.98574,0.131947,0.228289,0.32882,-0.178024,0.0628319,0.896401,0.117582,0.231339,0.341959,-0.17799,0.0682648,0.893843
5.63524,2.65993,-0.846218,-0.20228,-0.520115,1.95245,-1.16019,6.11439,4.06472,0.503064,0.679657,-3.69041,-0.0666186,-0.0217888,-0.0400732,-0.00706765,-0.00312865,0.0217092,0.000482078,3.86864,7.14899,2.02044,-3.12746,4.09886,5.00613,0.140324,0.238761,0.345575,-0.13823,0.0565487,0.923628,0.123055,0.233125,0.34283,-0.168422,0.0654455,0.90101
5.64021,2.62606,-0.825145,-0.190683,-0.5315,1.96725,-1.1572,6.11687,4.05666,0.493848,0.674066,-3.69357,-0.0662071,-0.0219441,-0.0401123,-0.0069288,-0.00309625,0.0218632,0.00048524,3.87643,7.14633,2.02624,-3.12903,4.09104,5.02855,0.131947,0.228289,0.358142,-0.17174,0.0586431,0.9341,0.125174,0.231973,0.346478,-0.169213,0.0638247,0.908894
5.64519,2.59083,-0.802971,-0.173178,-0.538768,1.98428,-1.15435,6.11961,4.04839,0.484744,0.668459,-3.69656,-0.0658161,-0.0222232,-0.0401566,-0.0064481,-0.00292311,0.0223644,0.000510368,3.88237,7.15237,2.02352,-3.11441,4.08748,5.03428,0.131947,0.24295,0.339292,-0.13823,0.0607375,0.917345,0.126787,0.234588,0.344766,-0.161832,0.0630892,0.910908
5.65043,2.55206,-0.779281,-0.14944,-0.543355,2.0047,-1.15159,6.11961,4.04839,0.484744,0.668459,-3.69656,-0.0658161,-0.0223729,-0.0402037,-0.00607655,-0.00278344,0.0227143,0.00053301,3.88706,7.15714,2.02136,-3.10283,4.08467,5.03881,0.131947,0.24295,0.339292,-0.13823,0.0607375,0.917345,0.128065,0.236658,0.343411,-0.155989,0.062507,0.912501
5.65528,2.52464,-0.744987,-0.1319,-0.55429,2.02337,-1.14395,6.12736,4.02107,0.453122,0.649279,-3.70605,-0.0648219,-0.0224926,-0.0406538,-0.00578251,-0.0026988,0.0231351,0.00053949,3.91917,7.16166,2.02528,-3.09946,4.07795,5.05594,0.165457,0.245044,0.353953,-0.148702,0.0565487,0.938289,0.136795,0.238616,0.345872,-0.154288,0.0611159,0.918522
5.66026,2.50234,-0.69839,-0.117604,-0.572146,2.04353,-1.13169,6.12736,4.02107,0.453122,0.649279,-3.70605,-0.0648219,-0.0223552,-0.0410446,-0.00557631,-0.00262359,0.0233157,0.000552974,3.94432,7.1652,2.02835,-3.09682,4.07268,5.06935,0.165457,0.245044,0.353953,-0.148702,0.0565487,0.938289,0.143633,0.240149,0.3478,-0.152955,0.0600263,0.923238
5.66528,2.47879,-0.657682,-0.107469,-0.596112,2.06653,-1.11445,6.12944,4.01292,0.443783,0.643228,-3.70918,-0.0643028,-0.0220006,-0.0406802,-0.00512743,-0.00244989,0.023301,0.000561212,3.95802,7.16443,2.0291,-3.09281,4.06137,5.11815,0.159174,0.238761,0.349764,-0.144513,0.0502655,0.994838,0.147357,0.239817,0.348271,-0.150932,0.0576874,0.940394
5.67026,2.45506,-0.615695,-0.0995215,-0.618419,2.08845,-1.10462,6.13176,4.00353,0.433047,0.637799,-3.7121,-0.0635269,-0.021975,-0.0401642,-0.00436784,-0.00216045,0.0235986,0.000587208,3.97205,7.16961,2.0249,-3.08088,4.04554,5.07838,0.163363,0.249233,0.337198,-0.125664,0.0439823,0.88174,0.151172,0.242061,0.345631,-0.144909,0.0544207,0.926414
5.67532,2.42961,-0.572029,-0.0931971,-0.640342,2.11045,-1.10061,6.13176,4.00353,0.433047,0.637799,-3.7121,-0.0635269,-0.02185,-0.0397825,-0.00379686,-0.00193388,0.0237631,0.000611308,3.98287,7.1736,2.02166,-3.07168,4.03329,5.04772,0.163363,0.249233,0.337198,-0.125664,0.0439823,0.88174,0.154114,0.243792,0.343596,-0.140265,0.0519017,0.915633
5.68034,2.40652,-0.529867,-0.0785573,-0.657602,2.12905,-1.09423,6.13557,3.98587,0.41267,0.626954,-3.71724,-0.0625594,-0.0225617,-0.0397446,-0.00299522,-0.00164168,0.024664,0.000651729,3.98733,7.18356,2.02241,-3.06275,4.01664,5.03746,0.159174,0.261799,0.345575,-0.121475,0.0376991,0.90059,0.155327,0.248109,0.344071,-0.13576,0.0484965,0.912026
5.68541,2.37757,-0.493163,-0.0689065,-0.67669,2.14698,-1.09582,6.13762,3.97571,0.400735,0.62047,-3.72015,-0.0621334,-0.0218379,-0.0385437,-0.00232806,-0.00138823,0.0242657,0.000654627,3.99447,7.17485,2.01816,-3.0499,3.9987,5.07422,0.163363,0.232478,0.333009,-0.108909,0.0335103,0.965516,0.157269,0.244332,0.341398,-0.129271,0.0448751,0.924952
5.69023,2.34572,-0.462126,-0.0630017,-0.696333,2.16356,-1.10421,6.13762,3.97571,0.400735,0.62047,-3.72015,-0.0621334,-0.0211969,-0.0376844,-0.0018651,-0.00120372,0.023907,0.000659083,3.99968,7.16849,2.01505,-3.04052,3.98532,5.10105,0.163363,0.232478,0.333009,-0.108909,0.0335103,0.965516,0.158686,0.241576,0.339447,-0.124537,0.0422328,0.934383
5.69518,2.31633,-0.434646,-0.0498554,-0.713674,2.17745,-1.11278,6.13914,3.96735,0.390822,0.614709,-3.72261,-0.0616947,-0.0212092,-0.0374392,-0.0013809,-0.00102786,0.0241237,0.000675276,4.00923,7.16924,2.015,-3.03318,3.97194,5.10086,0.169646,0.24295,0.339292,-0.108909,0.0314159,0.9341,0.161283,0.241902,0.33941,-0.120834,0.0396698,0.934316
5.70021,2.29723,-0.403964,-0.0339653,-0.731652,2.18567,-1.10932,6.14039,3.95925,0.381014,0.609098,-3.72493,-0.0612095,-0.0203017,-0.0368537,-0.000572644,-0.00067719,0.0240476,0.000697308,4.03512,7.17794,2.00534,-3.02053,3.95544,5.10643,0.19059,0.257611,0.314159,-0.0942478,0.0272271,0.942478,0.168321,0.245674,0.333346,-0.114449,0.0366816,0.936276
5.70528,2.27896,-0.372972,-0.0220152,-0.746671,2.19077,-1.11518,6.14129,3.95304,0.373593,0.605255,-3.72664,-0.0606002,-0.0201358,-0.0361732,4.72162e-06,-0.000453359,0.0240897,0.000711516,4.0363,7.17759,2.00038,-3.00785,3.93853,5.0891,0.169646,0.245044,0.320442,-0.0879646,0.0251327,0.911062,0.168641,0.245522,0.330228,-0.108048,0.0338904,0.930182
5.71022,2.25573,-0.34078,-0.00879214,-0.758985,2.19111,-1.11471,6.1435,3.94116,0.359516,0.59635,-3.72999,-0.0604282,-0.0199717,-0.0353069,0.000644348,-0.000208706,0.0240885,0.000726393,4.039,7.17619,1.99511,-2.99646,3.91297,5.05646,0.17174,0.24295,0.316254,-0.0837758,0.0188496,0.88174,0.169375,0.244913,0.326917,-0.102297,0.0303269,0.918705
5.71523,2.23163,-0.305107,0.00450049,-0.768561,2.18483,-1.11122,6.14405,3.93744,0.355123,0.594494,-3.73102,-0.059671,-0.019352,-0.035288,0.000893419,-0.000111754,0.0239323,0.000725965,4.06321,7.17626,1.99264,-2.98966,3.90235,5.06409,0.196873,0.245044,0.320442,-0.0879646,0.0251327,0.929911,0.175959,0.244944,0.325367,-0.0988657,0.0290832,0.921388
5.72027,2.20892,-0.282741,0.0148263,-0.777529,2.17594,-1.115,6.14483,3.92698,0.342024,0.586819,-3.7338,-0.0593894,-0.0187158,-0.0345589,0.00122163,4.30433e-06,0.0235037,0.000718836,4.0817,7.16935,1.98916,-2.98547,3.87114,5.03412,0.196873,0.232478,0.316254,-0.090059,0.0167552,0.877552,0.180986,0.241948,0.323176,-0.0967489,0.0261201,0.910852
5.7253,2.17911,-0.262212,0.0208181,-0.788722,2.16436,-1.11295,6.14572,3.91794,0.330877,0.580194,-3.73613,-0.0592739,-0.018366,-0.0336158,0.00163721,0.000181249,0.0232619,0.000722237,4.07908,7.16874,1.9809,-2.9783,3.8389,4.99563,0.178024,0.240855,0.301593,-0.0816814,0.0167552,0.854513,0.180274,0.241685,0.317991,-0.0931292,0.0238703,0.897318
5.73025,2.15279,-0.254938,0.0214492,-0.801745,2.151,-1.11433,6.14575,3.91053,0.321422,0.575725,-3.73788,-0.0584063,-0.017895,-0.0331352,0.00188022,0.000254082,0.0229563,0.000713461,4.09173,7.16027,1.97867,-2.96898,3.79628,4.99077,0.194779,0.226195,0.312065,-0.0733038,0.0146608,0.890118,0.183714,0.238012,0.316586,-0.0884275,0.0216862,0.89561
5.73526,2.13005,-0.257432,0.0245591,-0.816079,2.13495,-1.11769,6.14636,3.90299,0.312129,0.570318,-3.7397,-0.0583838,-0.0174094,-0.0329816,0.00230001,0.000426257,0.0229521,0.000726199,4.11256,7.16416,1.97534,-2.96478,3.73661,4.99274,0.207345,0.245044,0.307876,-0.079587,0.0125664,0.898495,0.189379,0.239697,0.314498,-0.0863083,0.0195001,0.896302
5.74025,2.10903,-0.25261,0.027975,-0.83257,2.11805,-1.11821,6.14766,3.89475,0.302606,0.565643,-3.74158,-0.0574772,-0.0175326,-0.0333302,0.00277969,0.000607212,0.023491,0.000750446,4.12464,7.1717,1.97522,-2.95468,3.67509,5.01553,0.203156,0.253422,0.314159,-0.0649262,0.0125664,0.929911,0.192663,0.242969,0.314417,-0.0812112,0.0178472,0.904314
