time,res_0,res_1,res_2,res_3,res_4,res_5,m_0,m_1,m_2,m_3,m_4,m_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5
9.08027,2.0093,-0.279306,-0.247699,-0.876292,-0.620117,-0.136812,0.579068,-0.0250916,-0.0308788,0.437065,-0.254875,0.161906,4.58877,-2.93471,-1.01574,2.49623,1.98423,-0.163677,-0.256303,-1.37153,-0.748129,0.0593107,-0.310733,-0.0102934,-7.68005,7.18518,1.67488,-6.13061,-5.31283,-4.42447
9.08535,2.02493,-0.276881,-0.258915,-0.824927,-0.514278,-0.151083,0.489168,-0.0790541,-0.0545914,-0.0480216,-0.313247,0.467746,4.61143,-2.97824,-1.02773,2.50899,1.96583,-0.165848,-0.253699,-1.37733,-0.750568,0.059313,-0.308748,-0.0102247,-7.65491,7.18542,1.67728,-6.13343,-5.34669,-4.39287
9.09037,1.98607,-0.251809,-0.238746,-0.853041,-0.464461,-0.167754,-0.709235,1.34497,0.818765,-0.697323,-0.285201,-0.455939,4.63231,-3.02113,-1.03964,2.52083,1.94726,-0.167997,-0.256626,-1.39354,-0.75743,0.0576704,-0.309195,-0.0100575,-7.66928,7.19833,1.68707,-6.14251,-5.38177,-4.42486
9.09543,2.03785,-0.260826,-0.236893,-0.907578,-0.387585,-0.103513,0.753447,-0.325227,-0.203362,0.271953,-0.068403,0.0738963,4.65803,-3.07562,-1.05453,2.53354,1.9276,-0.170268,-0.253902,-1.3921,-0.755896,0.0571206,-0.305924,-0.00990827,-7.63939,7.19773,1.68652,-6.13944,-5.394,-4.41916
9.10036,2.05087,-0.260731,-0.225458,-0.960226,-0.377504,-0.105096,0.214989,0.165235,0.0703588,-0.629377,-0.447162,-0.344703,4.67998,-3.11442,-1.0636,2.54716,1.90237,-0.172708,-0.25108,-1.4054,-0.762208,0.0572821,-0.304637,-0.00985841,-7.62081,7.19956,1.68927,-6.15483,-5.43656,-4.44169
9.10531,2.07188,-0.271691,-0.226845,-0.965141,-0.332782,-0.148955,0.144452,-0.791415,-0.528062,0.378303,-0.490921,-0.432154,4.69474,-3.15645,-1.07643,2.55245,1.88974,-0.174295,-0.246592,-1.40997,-0.765271,0.0592791,-0.303357,-0.00995332,-7.61755,7.1918,1.68821,-6.1489,-5.46912,-4.4688
9.11035,2.10882,-0.270299,-0.220026,-1.08788,-0.338524,-0.0963652,0.625164,0.20397,0.170736,-1.11196,-0.214449,-0.292568,4.71548,-3.19373,-1.08457,2.56526,1.86238,-0.176665,-0.243862,-1.42202,-0.770817,0.0591874,-0.302208,-0.00988868,-7.57981,7.19161,1.6922,-6.17825,-5.4992,-4.48838
9.11553,2.15316,-0.25158,-0.220732,-1.10234,-0.323254,0.00566752,0.656571,-0.0357009,-0.0207904,0.726707,-0.290442,0.0270013,4.731,-3.235,-1.09693,2.56985,1.84245,-0.178756,-0.239945,-1.41846,-0.768127,0.0584923,-0.298904,-0.00971811,-7.55245,7.19501,1.69774,-6.16126,-5.53741,-4.486
9.12031,2.19576,-0.243751,-0.232286,-1.12531,-0.376578,-0.00499819,0.821916,-0.90132,-0.61557,0.583798,-0.603658,-0.367917,4.74596,-3.29333,-1.11412,2.57871,1.81799,-0.180876,-0.23252,-1.41881,-0.768509,0.0599828,-0.295609,-0.00975033,-7.52235,7.18962,1.69706,-6.15303,-5.58557,-4.50771
9.12534,2.21534,-0.228517,-0.236487,-1.1374,-0.485629,0.0311066,0.42923,-0.352471,-0.305571,0.242494,-0.555001,0.116653,4.75836,-3.31239,-1.11844,2.58127,1.80143,-0.182371,-0.227574,-1.4229,-0.770696,0.0610621,-0.293894,-0.0097757,-7.502,7.18994,1.69652,-6.14945,-5.63374,-4.49931
9.13023,2.25479,-0.238458,-0.261323,-1.07921,-0.528528,0.0549773,1.14783,-1.05708,-0.523846,1.08723,-0.0562389,0.156751,4.7749,-3.36954,-1.1344,2.5877,1.7784,-0.184301,-0.2218,-1.41231,-0.764826,0.0612142,-0.289041,-0.0096634,-7.46693,7.17769,1.70081,-6.1302,-5.64345,-4.48746
9.13519,2.23951,-0.244346,-0.275767,-1.05188,-0.69762,0.014417,0.0822349,-0.14987,-0.268847,0.701827,-0.516306,0.307041,4.78241,-3.39324,-1.14125,2.5896,1.75808,-0.186001,-0.217405,-1.41465,-0.76628,0.0611504,-0.28779,-0.00958779,-7.46362,7.18429,1.69701,-6.11336,-5.68454,-4.46699
9.14052,2.25615,-0.2481,-0.266101,-1.11283,-0.862195,-0.0530135,0.498896,0.232591,0.26862,-0.946701,-0.0983159,-0.400043,4.7982,-3.44499,-1.15369,2.59717,1.73373,-0.187713,-0.215741,-1.42248,-0.769303,0.0612991,-0.286352,-0.00954422,-7.43195,7.18112,1.70566,-6.13937,-5.70753,-4.49535
9.14526,2.30102,-0.269298,-0.26607,-1.10499,-0.925575,0.0406998,0.516622,-0.580721,-0.377833,-0.47828,-0.508911,0.0722652,4.80465,-3.46834,-1.16022,2.59892,1.7112,-0.189336,-0.209681,-1.43147,-0.775025,0.063193,-0.286411,-0.00965979,-7.40674,7.17452,1.70546,-6.15431,-5.74645,-4.49016
9.15049,2.30691,-0.288996,-0.263314,-1.08917,-0.933293,0.0442629,-0.120127,-0.394992,-0.249929,0.040064,-0.0432854,0.0364611,4.82143,-3.525,-1.17224,2.60836,1.67429,-0.191353,-0.206636,-1.43829,-0.778507,0.0625639,-0.284699,-0.00955488,-7.41437,7.16903,1.70282,-6.15441,-5.74128,-4.48732
9.15542,2.35684,-0.29093,-0.257024,-1.07395,-1.02398,-0.00320309,0.670566,-0.416894,-0.303338,0.500038,-0.367439,-0.199815,4.82296,-3.53959,-1.17821,2.60403,1.66607,-0.192309,-0.201903,-1.43384,-0.776519,0.0635817,-0.28323,-0.00956329,-7.38888,7.16851,1.70329,-6.14564,-5.77583,-4.49937
9.16023,2.3653,-0.305384,-0.267349,-1.09474,-0.93989,0.00866644,0.512756,-0.0592553,0.0349504,0.224461,-0.0359217,-0.279237,4.83646,-3.59602,-1.19064,2.61053,1.62953,-0.194293,-0.198393,-1.43275,-0.774791,0.0622989,-0.27964,-0.00936103,-7.36979,7.167,1.70828,-6.14197,-5.78763,-4.51669
9.16528,2.43486,-0.330593,-0.281992,-1.07328,-0.776994,-0.0178324,0.823352,-0.698397,-0.389666,1.28574,0.222085,-0.705665,4.8424,-3.63475,-1.20134,2.61018,1.60379,-0.195966,-0.193822,-1.41704,-0.766321,0.0608277,-0.275385,-0.00909951,-7.35088,7.1623,1.70744,-6.11507,-5.77026,-4.56202
9.17022,2.48947,-0.358514,-0.29468,-1.08569,-0.709895,-0.0315278,0.857006,-0.2833,-0.115483,0.306216,-0.652253,-0.380839,4.84852,-3.67133,-1.21054,2.60981,1.57889,-0.197307,-0.187015,-1.4162,-0.765107,0.0620777,-0.271818,-0.00912802,-7.31301,7.15879,1.71788,-6.1107,-5.83874,-4.58604
9.17529,2.47603,-0.382865,-0.308968,-1.08044,-0.59918,0.0140225,0.0921244,-0.213979,-0.185807,-0.341849,-0.395622,0.0626648,4.85401,-3.70763,-1.21962,2.60877,1.55496,-0.198502,-0.182973,-1.42422,-0.769665,0.0631691,-0.271758,-0.00918799,-7.30404,7.15724,1.71713,-6.12032,-5.86998,-4.58169
9.18025,2.46015,-0.416753,-0.313904,-1.0956,-0.633533,0.0122932,-0.0185642,-0.0577394,0.0391896,-0.326932,-0.0143447,-0.209085,4.85727,-3.74312,-1.22895,2.60668,1.53111,-0.199691,-0.180926,-1.42922,-0.772497,0.0631531,-0.271807,-0.00914072,-7.30283,7.15263,1.72054,-6.12849,-5.8717,-4.59543
9.18528,2.51381,-0.448536,-0.311247,-1.08155,-0.657679,0.0319102,1.13941,0.434144,0.279387,1.26765,0.123535,0.0242489,4.86446,-3.7851,-1.23737,2.60591,1.49827,-0.201107,-0.178021,-1.41055,-0.760367,0.0597361,-0.265618,-0.00872349,-7.26302,7.16417,1.72637,-6.09889,-5.8876,-4.59314
9.19026,2.54852,-0.436851,-0.294871,-1.10058,-0.620448,0.0369664,0.233562,0.554053,0.346134,-0.318377,-0.380983,0.358755,4.8652,-3.80848,-1.24497,2.60022,1.48252,-0.201972,-0.175992,-1.4152,-0.762459,0.0599672,-0.265701,-0.00870556,-7.24404,7.17056,1.73394,-6.10527,-5.9357,-4.57012
9.19521,2.5891,-0.42516,-0.288079,-1.09415,-0.627961,0.0298177,0.826284,0.710673,0.387678,-0.211415,-0.0801923,0.421543,4.87082,-3.85332,-1.25375,2.59779,1.44707,-0.203259,-0.173199,-1.41262,-0.759657,0.0581844,-0.263058,-0.00848334,-7.20409,7.18342,1.73651,-6.11109,-5.96498,-4.54279
9.20022,2.60812,-0.395322,-0.271221,-1.10833,-0.707689,-0.0115117,0.319542,0.956506,0.506647,-0.0915759,0.0493791,-0.602736,4.87058,-3.87731,-1.26164,2.59137,1.43127,-0.204026,-0.173279,-1.40901,-0.756858,0.0563103,-0.262374,-0.00826945,-7.18622,7.20028,1.7377,-6.1116,-5.98027,-4.58307
9.20534,2.62594,-0.38834,-0.279997,-1.12269,-0.832002,0.105932,0.403274,-0.153278,-0.0350757,0.126692,-0.228981,0.0703724,4.87211,-3.91752,-1.27121,2.58528,1.40021,-0.205117,-0.168694,-1.40853,-0.75641,0.0564838,-0.260556,-0.00821761,-7.16867,7.19684,1.74348,-6.10997,-6.00685,-4.57796
9.21038,2.66412,-0.354688,-0.278591,-1.14125,-0.966198,0.275895,0.30629,-0.116416,-0.0266404,0.0962238,-0.173913,0.0534486,4.87211,-3.91752,-1.27121,2.58528,1.40021,-0.205117,-0.167095,-1.40708,-0.755475,0.0571449,-0.259633,-0.00826898,-7.15554,7.19427,1.7478,-6.10875,-6.02672,-4.57414
9.21546,2.67706,-0.335547,-0.287164,-1.16367,-1.04268,0.371879,-0.0447497,0.915755,0.486889,-0.324895,-0.0859742,0.207573,4.87181,-3.98338,-1.28659,2.57365,1.34643,-0.206834,-0.164495,-1.4115,-0.756996,0.0549129,-0.258911,-0.00797937,-7.14923,7.20867,1.7495,-6.11385,-6.04924,-4.56113
9.22032,2.71519,-0.290708,-0.277808,-1.19422,-1.14277,0.371292,-0.034278,0.701463,0.372954,-0.248868,-0.0658557,0.158999,4.87181,-3.98338,-1.28659,2.57365,1.34643,-0.206834,-0.165807,-1.41337,-0.75732,0.0541707,-0.259113,-0.00792062,-7.14461,7.21923,1.75074,-6.11758,-6.06575,-4.5516
9.22532,2.74712,-0.311371,-0.296921,-1.18879,-1.15892,0.376945,0.720738,-0.275065,0.0623035,0.412497,0.28415,-0.438994,4.87012,-4.04437,-1.3001,2.56005,1.29661,-0.208261,-0.160832,-1.40336,-0.751609,0.0528461,-0.255602,-0.00766471,-7.12257,7.20901,1.76048,-6.11058,-6.05208,-4.57975
9.23028,2.77344,-0.350933,-0.314215,-1.17674,-1.11251,0.367494,0.949912,-0.809618,-0.465615,0.437873,-0.480409,-0.368864,4.86799,-4.08469,-1.30663,2.55384,1.25893,-0.209047,-0.151907,-1.39733,-0.74811,0.0541198,-0.251406,-0.00769564,-7.08758,7.20013,1.76467,-6.10529,-6.09462,-4.60246
9.23528,2.81179,-0.36468,-0.302172,-1.14969,-0.952252,0.274542,0.723129,-0.61633,-0.354454,0.333335,-0.365716,-0.280801,4.86799,-4.08469,-1.30663,2.55384,1.25893,-0.209047,-0.147387,-1.39234,-0.745567,0.0558626,-0.249406,-0.00783758,-7.06081,7.19333,1.76789,-6.10124,-6.12718,-4.61984
9.24043,2.74388,-0.372302,-0.295106,-1.20233,-0.811675,0.164049,-1.08,0.665267,0.250707,-1.48724,-0.557165,-1.18502,4.85927,-4.14984,-1.32108,2.53656,1.20225,-0.210201,-0.142621,-1.41526,-0.757826,0.0563638,-0.25185,-0.00782433,-7.08702,7.20339,1.76632,-6.13359,-6.17234,-4.70184
9.24536,2.70868,-0.337299,-0.267807,-1.25245,-0.75256,0.162378,-0.824533,0.5079,0.191403,-1.13544,-0.42537,-0.904708,4.85927,-4.14984,-1.32108,2.53656,1.20225,-0.210201,-0.14274,-1.43222,-0.766836,0.0575819,-0.254461,-0.00796792,-7.10617,7.21074,1.76517,-6.15723,-6.20534,-4.76178
9.25031,2.67068,-0.317929,-0.25398,-1.3767,-0.678479,0.178071,-0.585006,0.529147,0.287622,-2.3868,-0.590124,-0.116946,4.85526,-4.17914,-1.32781,2.5263,1.17672,-0.210684,-0.138902,-1.46013,-0.782484,0.060359,-0.258961,-0.00822307,-7.10439,7.21293,1.76824,-6.21277,-6.25702,-4.77093
9.25542,2.64879,-0.33023,-0.260472,-1.42281,-0.614609,0.138308,0.218484,-0.363673,-0.146036,-0.528067,-0.352976,-0.00170951,4.8481,-4.21223,-1.33561,2.51559,1.14656,-0.211155,-0.132639,-1.46596,-0.786239,0.0621347,-0.259005,-0.00833908,-7.08989,7.20407,1.77389,-6.22791,-6.28756,-4.77084
9.26027,2.63383,-0.345056,-0.255519,-1.4672,-0.634848,0.0915786,0.297325,0.318321,0.125895,-0.61881,-0.664208,0.0700765,4.8403,-4.25366,-1.34885,2.50086,1.12328,-0.211527,-0.127094,-1.47267,-0.790086,0.0640414,-0.259633,-0.00847194,-7.06675,7.21004,1.77877,-6.24279,-6.35462,-4.76661
9.26546,2.64884,-0.376575,-0.261462,-1.53298,-0.632609,0.0547364,0.447941,0.197586,0.0819445,-0.226496,-0.393243,-0.295131,4.83163,-4.27908,-1.35038,2.49072,1.08014,-0.211917,-0.119552,-1.47237,-0.78932,0.0640238,-0.25714,-0.00842421,-7.04243,7.21486,1.78271,-6.24969,-6.40122,-4.78659
9.27047,2.67211,-0.398008,-0.264615,-1.539,-0.668068,0.12397,0.368834,-0.174776,-0.160846,0.376069,-0.36374,-0.0142675,4.82161,-4.3098,-1.36215,2.47353,1.05499,-0.212351,-0.113708,-1.46782,-0.787731,0.0648303,-0.256697,-0.00843531,-7.02823,7.21608,1.78401,-6.24185,-6.43551,-4.78704
9.2753,2.68235,-0.429004,-0.270015,-1.50119,-0.740493,0.186003,0.890721,-0.392764,-0.371156,1.36673,-0.345493,-0.33223,4.81256,-4.3424,-1.36722,2.46317,1.02235,-0.212358,-0.106803,-1.45061,-0.777674,0.0641233,-0.251439,-0.0083161,-7.00339,7.22036,1.78186,-6.21288,-6.4679,-4.80677
9.28032,2.70384,-0.479458,-0.288368,-1.4829,-0.869944,0.224474,1.41049,-0.638521,-0.429681,0.179903,-0.0237475,-0.391698,4.79403,-4.40727,-1.38413,2.43312,0.970709,-0.21267,-0.0966149,-1.43465,-0.770173,0.0647538,-0.24886,-0.0082381,-6.95229,7.21679,1.77777,-6.21585,-6.47169,-4.83097
9.28533,2.71586,-0.50659,-0.299613,-1.43144,-1.05716,0.235106,1.07282,-0.485659,-0.326816,0.136834,-0.0180624,-0.297926,4.79403,-4.40727,-1.38413,2.43312,0.970709,-0.21267,-0.0930986,-1.42543,-0.765605,0.0656419,-0.247118,-0.0083096,-6.91357,7.21408,1.77466,-6.2181,-6.47457,-4.84931
9.29033,2.76376,-0.515285,-0.299466,-1.37473,-1.11273,0.209796,1.44223,1.14839,0.770891,0.720174,0.760065,0.102844,4.78425,-4.42221,-1.39003,2.41988,0.943679,-0.212939,-0.0932809,-1.40023,-0.751438,0.0614993,-0.243712,-0.00785248,-6.86396,7.23049,1.77867,-6.20296,-6.44778,-4.84188
9.29525,2.77824,-0.542246,-0.311246,-1.39607,-1.03686,0.16148,1.22273,0.277252,0.357002,0.302412,0.474459,0.594898,4.76693,-4.47118,-1.39947,2.40099,0.902209,-0.212711,-0.0898809,-1.38319,-0.741771,0.0596373,-0.240238,-0.0075951,-6.82117,7.22915,1.78642,-6.1994,-6.43001,-4.80255
9.30023,2.7486,-0.56021,-0.301134,-1.43707,-0.883113,0.152801,0.468679,0.318688,0.278177,-0.198851,0.373606,0.352779,4.76199,-4.48137,-1.40127,2.38924,0.881811,-0.21284,-0.0887456,-1.37705,-0.738722,0.0584815,-0.239927,-0.00743165,-6.80286,7.23042,1.78841,-6.20556,-6.40908,-4.7793
9.3053,2.75125,-0.59246,-0.295004,-1.37859,-0.71561,0.157736,0.931195,0.417242,0.183163,1.54862,-0.296928,-0.00405256,4.74719,-4.51477,-1.40696,2.37099,0.843241,-0.212628,-0.0829165,-1.35518,-0.72548,0.0567193,-0.233952,-0.00718505,-6.77383,7.24307,1.79398,-6.1682,-6.45888,-4.77863
9.31034,2.78989,-0.607982,-0.2935,-1.36087,-0.56057,0.183404,0.94233,0.0135288,-0.0018644,0.865019,0.0171649,-0.657007,4.73395,-4.54401,-1.41273,2.3537,0.81026,-0.212422,-0.0777923,-1.33674,-0.71505,0.0556508,-0.229819,-0.00700906,-6.7445,7.24682,1.79578,-6.14998,-6.46971,-4.82111
9.31527,2.83652,-0.607187,-0.280606,-1.34214,-0.457424,0.26475,1.14523,0.372878,0.27262,0.0988762,0.0503599,-0.109859,4.72289,-4.56757,-1.41523,2.34,0.782895,-0.212045,-0.0731888,-1.32414,-0.707648,0.0551176,-0.226594,-0.00691989,-6.70074,7.2519,1.80107,-6.1511,-6.48737,-4.82747
9.32038,2.87665,-0.60194,-0.250104,-1.29743,-0.440132,0.293909,0.640972,0.796414,0.532178,0.731852,0.153692,-0.315432,4.71006,-4.59384,-1.4249,2.32056,0.757388,-0.211995,-0.0715872,-1.30812,-0.698478,0.0532585,-0.223988,-0.00666401,-6.67953,7.26292,1.80845,-6.13283,-6.50121,-4.84837
9.3253,2.92253,-0.617543,-0.253003,-1.29904,-0.554245,0.292012,1.13692,-0.572775,-0.390685,0.498591,-0.0472591,0.130586,4.68855,-4.63585,-1.43427,2.29988,0.719899,-0.211374,-0.0643945,-1.29318,-0.691014,0.0535584,-0.221206,-0.00663819,-6.64206,7.25962,1.80523,-6.12623,-6.50424,-4.83843
9.33036,2.92889,-0.609231,-0.25516,-1.2836,-0.666384,0.257767,0.414507,0.449675,0.13773,0.111378,-0.220582,-0.274763,4.67924,-4.65044,-1.43632,2.28353,0.693008,-0.211102,-0.0596872,-1.28617,-0.686935,0.0531745,-0.219495,-0.00656279,-6.624,7.27221,1.80351,-6.12409,-6.53587,-4.85655
9.3353,2.97104,-0.620518,-0.279354,-1.24403,-0.81502,0.301624,1.36959,-0.760212,-0.489786,0.89025,-0.344519,-0.258149,4.66395,-4.68364,-1.44297,2.26394,0.664579,-0.210502,-0.0510463,-1.26805,-0.67735,0.0544152,-0.215382,-0.00662729,-6.57952,7.2667,1.80461,-6.10874,-6.56662,-4.87146
9.3404,2.96676,-0.633396,-0.292701,-1.30979,-0.876069,0.322124,0.849273,-0.0650589,0.0648561,-0.174604,0.164973,0.0089495,4.64489,-4.70682,-1.44502,2.24391,0.624927,-0.209849,-0.0449258,-1.25758,-0.672058,0.0542677,-0.213432,-0.00655895,-6.54661,7.2624,1.8087,-6.11688,-6.56121,-4.8701
9.34525,2.96121,-0.648727,-0.289092,-1.36862,-0.914038,0.35949,0.446014,-0.0452127,0.0858867,-0.558627,0.333436,0.469486,4.63335,-4.72446,-1.45099,2.23005,0.605021,-0.209592,-0.0428015,-1.25516,-0.671836,0.0543494,-0.214423,-0.00652617,-6.52804,7.25701,1.81012,-6.13249,-6.53604,-4.83991
9.35026,2.95449,-0.629879,-0.273017,-1.35272,-0.838739,0.262966,0.795636,1.06091,0.712637,0.534647,0.254719,-0.402208,4.61436,-4.75107,-1.4525,2.20809,0.566898,-0.20868,-0.0400937,-1.23703,-0.660587,0.0519736,-0.210031,-0.00623654,-6.50052,7.27012,1.81843,-6.11992,-6.54772,-4.8661
9.35528,2.97591,-0.613197,-0.270019,-1.35252,-0.684977,0.257999,1.07581,-0.265005,-0.181637,0.680505,-0.115481,0.262232,4.5972,-4.77796,-1.46039,2.18618,0.537969,-0.208126,-0.0338213,-1.22083,-0.652401,0.0522915,-0.207512,-0.0062022,-6.46482,7.26969,1.81916,-6.10738,-6.56387,-4.8475
9.36028,2.94729,-0.590873,-0.258686,-1.35856,-0.522442,0.226761,0.0437707,0.449374,0.256142,-0.118551,0.0783419,-0.237,4.58078,-4.8008,-1.46437,2.1676,0.509705,-0.207417,-0.0313579,-1.21603,-0.649595,0.0514529,-0.20669,-0.00607436,-6.46167,7.27628,1.81971,-6.10977,-6.56645,-4.86328
9.36525,2.9697,-0.592847,-0.270514,-1.32191,-0.420902,0.293696,1.36993,-0.668739,-0.479033,0.896137,-0.331551,0.179234,4.56386,-4.82377,-1.46853,2.14953,0.481724,-0.206677,-0.0230527,-1.19782,-0.640158,0.0524674,-0.202996,-0.00612605,-6.41708,7.27323,1.81854,-6.09379,-6.5949,-4.84971
9.37024,2.96625,-0.586478,-0.268226,-1.35661,-0.300947,0.323994,0.857613,0.0215364,-0.0341986,0.107254,-0.174776,-0.136391,4.54543,-4.84699,-1.4734,2.12923,0.45136,-0.205872,-0.0164996,-1.18704,-0.6346,0.0529687,-0.201006,-0.0061335,-6.38492,7.27666,1.81924,-6.09446,-6.619,-4.85783
9.37529,3.01781,-0.602169,-0.265193,-1.32875,-0.263318,0.339684,1.33265,-0.428655,-0.269639,0.572132,-0.11027,0.0108621,4.51933,-4.87666,-1.47769,2.10415,0.41144,-0.204584,-0.00795895,-1.16797,-0.624682,0.0534392,-0.197397,-0.00614724,-6.33972,7.27348,1.81977,-6.08598,-6.63269,-4.85546
9.38039,3.02765,-0.577137,-0.228241,-1.34152,-0.253394,0.344864,0.426414,1.39786,1.04265,-0.549912,0.68806,-0.657511,4.50311,-4.89764,-1.48255,2.08465,0.385643,-0.203795,-0.00900949,-1.15938,-0.619456,0.0512668,-0.196397,-0.00588105,-6.32015,7.28395,1.82989,-6.09964,-6.6088,-4.89992
9.38539,3.04692,-0.602451,-0.239574,-1.39919,-0.362137,0.362121,1.20136,-0.976481,-0.59988,-0.577908,-0.575295,-0.178599,4.4847,-4.9197,-1.48787,2.0636,0.357287,-0.202899,0.0032414,-1.15424,-0.618241,0.0549114,-0.195798,-0.00622337,-6.27056,7.27212,1.83186,-6.12074,-6.65138,-4.91029
9.39025,3.03068,-0.625832,-0.249974,-1.39695,-0.478505,0.330694,0.506342,-0.60051,-0.60159,0.971752,-0.731364,-0.0705227,4.46295,-4.94675,-1.49747,2.03858,0.324416,-0.201934,0.0122613,-1.14166,-0.611995,0.0561364,-0.193582,-0.00632477,-6.25707,7.27574,1.82631,-6.09957,-6.70437,-4.91383
9.39522,3.0532,-0.645148,-0.253262,-1.39351,-0.580797,0.330511,1.68935,-0.251823,-0.082091,0.668175,0.244578,-0.159043,4.44525,-4.96388,-1.49765,2.02216,0.298002,-0.200895,0.0173829,-1.11918,-0.599875,0.0558349,-0.189421,-0.00624137,-6.20254,7.27167,1.82833,-6.08998,-6.69275,-4.92227
9.40023,3.06757,-0.643812,-0.247117,-1.39797,-0.694705,0.249829,1.30497,1.08462,0.569272,-0.108722,0.435895,0.191419,4.42265,-4.98945,-1.50338,1.99982,0.267689,-0.199708,0.0200585,-1.10311,-0.591178,0.0543594,-0.187262,-0.00605619,-6.15344,7.29051,1.8251,-6.09653,-6.68385,-4.90878
9.40527,3.12112,-0.679419,-0.268454,-1.30967,-0.684131,0.10432,1.04777,-0.70362,-0.324815,1.6486,0.195424,-0.368724,4.40377,-5.00984,-1.51042,1.97654,0.237637,-0.198758,0.0237014,-1.0766,-0.577144,0.0533742,-0.183106,-0.00590119,-6.13068,7.27935,1.82743,-6.05962,-6.66246,-4.93141
9.4103,3.15099,-0.692372,-0.26214,-1.27169,-0.586123,0.210318,0.72636,1.05956,0.74755,1.25608,0.571544,0.357014,4.38592,-5.02816,-1.51366,1.95644,0.211942,-0.197696,0.0218015,-1.05434,-0.564038,0.0501785,-0.179081,-0.00552734,-6.1134,7.29063,1.83401,-6.02862,-6.64379,-4.90707
9.41535,3.13612,-0.714675,-0.259094,-1.28952,-0.520147,0.196652,0.789874,0.402997,0.222775,-1.00274,-0.32234,-0.503919,4.3675,-5.04826,-1.51791,1.93572,0.186268,-0.196589,0.0302765,-1.052,-0.563205,0.0521644,-0.178688,-0.00570729,-6.07431,7.29688,1.83901,-6.05697,-6.69042,-4.94017
9.42021,3.13782,-0.700142,-0.240984,-1.21275,-0.394528,0.227801,0.945951,1.2763,0.721988,0.218754,0.31838,-0.478786,4.34134,-5.07169,-1.51868,1.90792,0.149896,-0.194792,0.0336561,-1.03359,-0.552288,0.0504348,-0.175002,-0.00549802,-6.04184,7.3162,1.84037,-6.05363,-6.69645,-4.97018
9.4254,3.15609,-0.676557,-0.229908,-1.21474,-0.449102,0.268738,1.0478,0.470423,0.15499,0.167815,-0.157692,-0.49737,4.32777,-5.08684,-1.52424,1.89176,0.129998,-0.19403,0.0389908,-1.02072,-0.545337,0.0508254,-0.172661,-0.00551298,-6.00247,7.32936,1.839,-6.05297,-6.72864,-5.00311
9.43019,3.16617,-0.66769,-0.226778,-1.24766,-0.487591,0.265284,1.10312,0.646021,0.351796,0.00527097,0.0922092,-0.385244,4.30118,-5.10954,-1.52536,1.86467,0.0950778,-0.192201,0.0450956,-1.00467,-0.536361,0.0505906,-0.16963,-0.00546128,-5.96377,7.33984,1.84034,-6.05636,-6.74215,-5.02651
9.43531,3.19981,-0.651514,-0.216089,-1.23148,-0.563285,0.261291,1.21145,0.433712,0.324832,0.870905,-0.013164,-0.516175,4.28186,-5.1363,-1.53423,1.84191,0.0727964,-0.191024,0.0491768,-0.984602,-0.525091,0.0504444,-0.16577,-0.00542254,-5.92503,7.34477,1.84873,-6.03788,-6.76782,-5.05991
9.44028,3.20566,-0.635161,-0.210065,-1.29835,-0.579564,0.229848,0.586378,0.673352,0.463775,-0.800782,0.349571,0.095919,4.26232,-5.14493,-1.53232,1.8212,0.0425489,-0.189599,0.0534327,-0.977651,-0.521679,0.0501876,-0.16523,-0.00537043,-5.89823,7.35071,1.85097,-6.05973,-6.75555,-5.05343
9.4452,3.19362,-0.640029,-0.214716,-1.29004,-0.715107,0.143709,0.399085,-0.378211,-0.214061,0.748968,-0.0781406,-0.500407,4.2399,-5.16715,-1.53951,1.79586,0.0121704,-0.188167,0.0579127,-0.962536,-0.513715,0.0500499,-0.163025,-0.0053165,-5.89067,7.34608,1.85187,-6.04295,-6.7582,-5.08512
9.45026,3.19602,-0.626587,-0.191923,-1.33129,-0.774959,0.190212,1.38775,0.640904,0.479001,0.81054,0.478476,-0.135496,4.21745,-5.18123,-1.53674,1.77527,-0.014536,-0.186455,0.0598313,-0.939033,-0.500258,0.0484852,-0.158409,-0.00513633,-5.84763,7.35179,1.8566,-6.02688,-6.74076,-5.09259
9.45522,3.17514,-0.61946,-0.173023,-1.416,-0.737811,0.269916,0.777309,0.330612,0.144444,-0.42437,0.0986945,-0.290574,4.19948,-5.19987,-1.54331,1.75482,-0.0384688,-0.185256,0.0645089,-0.93051,-0.496221,0.0488745,-0.15776,-0.00513422,-5.81728,7.35835,1.85459,-6.04049,-6.74213,-5.1109
9.46022,3.15921,-0.59942,-0.163887,-1.37532,-0.592183,0.358737,1.32579,0.524197,0.35567,1.05736,0.505056,0.000223247,4.17908,-5.21606,-1.54531,1.73374,-0.0637196,-0.183747,0.0652234,-0.906659,-0.482897,0.0470836,-0.153619,-0.00491632,-5.77927,7.36454,1.85543,-6.0182,-6.7166,-5.10929
9.4652,3.14287,-0.605811,-0.159386,-1.36015,-0.452732,0.427954,0.952653,0.395021,0.256406,0.136538,0.220402,0.0473001,4.14975,-5.23548,-1.54553,1.707,-0.0971583,-0.181606,0.0700359,-0.890719,-0.474238,0.0466995,-0.151023,-0.00485796,-5.74678,7.36924,1.85687,-6.0181,-6.71169,-5.10523
